step_reverse,layer,depth,metric,image_index,value
22,classifier,40,L2_normalized,12,1.7826251983642578
22,classifier,40,L2_normalized,13,2.3159847259521484
22,classifier,40,L2_normalized,14,1.3998932838439941
22,classifier,40,L2_normalized,15,2.7361950874328613
22,classifier,40,L2_normalized,16,2.4061989784240723
22,classifier,40,L2_normalized,17,2.674168109893799
22,classifier,40,L2_normalized,18,2.176389694213867
22,classifier,40,L2_normalized,19,2.4079501628875732
22,classifier,40,L2_normalized,20,2.776338815689087
22,classifier,40,L2_normalized,21,1.7206977605819702
22,classifier,40,L2_normalized,22,2.340130567550659
22,classifier,40,L2_normalized,23,1.9810634851455688
22,classifier,40,L2_normalized,24,2.236027240753174
22,classifier,40,L2_normalized,25,1.9084445238113403
22,classifier,40,L2_normalized,26,2.8221349716186523
22,classifier,40,L2_normalized,27,2.070634126663208
22,classifier,40,L2_normalized,28,2.018242597579956
22,classifier,40,L2_normalized,29,2.949718713760376
22,classifier,40,cosine,0,0.09747660905122757
22,classifier,40,cosine,1,0.08404800295829773
22,classifier,40,cosine,2,-0.03573189675807953
22,classifier,40,cosine,3,-0.007467673160135746
22,classifier,40,cosine,4,0.07237271964550018
22,classifier,40,cosine,5,0.11060341447591782
22,classifier,40,cosine,6,-0.009116156026721
22,classifier,40,cosine,7,0.03270639106631279
22,classifier,40,cosine,8,0.04722560942173004
22,classifier,40,cosine,9,0.2373424619436264
22,classifier,40,cosine,10,0.09585924446582794
22,classifier,40,cosine,11,0.10115812718868256
22,classifier,40,cosine,12,0.11404524743556976
22,classifier,40,cosine,13,-0.041974734514951706
22,classifier,40,cosine,14,0.33054178953170776
22,classifier,40,cosine,15,0.014062028378248215
22,classifier,40,cosine,16,0.041887521743774414
22,classifier,40,cosine,17,-0.005536070093512535
22,classifier,40,cosine,18,0.001526656560599804
22,classifier,40,cosine,19,0.046172864735126495
22,classifier,40,cosine,20,0.003063610289245844
22,classifier,40,cosine,21,0.13971902430057526
22,classifier,40,cosine,22,0.03342026472091675
22,classifier,40,cosine,23,0.009594760835170746
22,classifier,40,cosine,24,-0.005431803874671459
22,classifier,40,cosine,25,0.07994935661554337
22,classifier,40,cosine,26,0.20820119976997375
22,classifier,40,cosine,27,0.10837545245885849
22,classifier,40,cosine,28,0.03693818300962448
22,classifier,40,cosine,29,0.09083365648984909
25,features.0,0,L2,0,416953.03125
25,features.0,0,L2,1,448062.0625
25,features.0,0,L2,2,294185.28125
25,features.0,0,L2,3,416885.5625
25,features.0,0,L2,4,368260.375
25,features.0,0,L2,5,386956.28125
25,features.0,0,L2,6,408349.625
25,features.0,0,L2,7,641816.25
25,features.0,0,L2,8,308113.96875
25,features.0,0,L2,9,743651.5
25,features.0,0,L2,10,498475.65625
25,features.0,0,L2,11,658920.125
25,features.0,0,L2,12,334323.9375
25,features.0,0,L2,13,795283.25
25,features.0,0,L2,14,400856.625
25,features.0,0,L2,15,609335.4375
25,features.0,0,L2,16,638762.875
25,features.0,0,L2,17,490229.125
25,features.0,0,L2,18,365334.71875
25,features.0,0,L2,19,559763.5
25,features.0,0,L2,20,686913.875
25,features.0,0,L2,21,329017.5
25,features.0,0,L2,22,744064.6875
25,features.0,0,L2,23,504051.03125
25,features.0,0,L2,24,555808.125
25,features.0,0,L2,25,454330.71875
25,features.0,0,L2,26,288601.03125
25,features.0,0,L2,27,390359.46875
25,features.0,0,L2,28,337953.59375
25,features.0,0,L2,29,527847.5625
25,features.0,0,L2_normalized,0,2.0559778213500977
25,features.0,0,L2_normalized,1,2.0312767028808594
25,features.0,0,L2_normalized,2,1.960048794746399
25,features.0,0,L2_normalized,3,2.394340991973877
25,features.0,0,L2_normalized,4,2.3906078338623047
25,features.0,0,L2_normalized,5,1.811153769493103
25,features.0,0,L2_normalized,6,2.0415446758270264
25,features.0,0,L2_normalized,7,2.2338333129882812
25,features.0,0,L2_normalized,8,2.0617642402648926
25,features.0,0,L2_normalized,9,3.1106982231140137
25,features.0,0,L2_normalized,10,2.2303364276885986
25,features.0,0,L2_normalized,11,2.2949070930480957
25,features.0,0,L2_normalized,12,1.852813720703125
25,features.0,0,L2_normalized,13,3.1889615058898926
25,features.0,0,L2_normalized,14,1.9880017042160034
25,features.0,0,L2_normalized,15,1.9153906106948853
25,features.0,0,L2_normalized,16,2.3380589485168457
25,features.0,0,L2_normalized,17,2.0981528759002686
25,features.0,0,L2_normalized,18,2.17900013923645
25,features.0,0,L2_normalized,19,2.762955665588379
25,features.0,0,L2_normalized,20,2.1589584350585938
25,features.0,0,L2_normalized,21,1.8612993955612183
25,features.0,0,L2_normalized,22,2.8065803050994873
25,features.0,0,L2_normalized,23,2.5837154388427734
25,features.0,0,L2_normalized,24,2.2995290756225586
25,features.0,0,L2_normalized,25,2.6620702743530273
25,features.0,0,L2_normalized,26,1.9175556898117065
25,features.0,0,L2_normalized,27,2.6613962650299072
25,features.0,0,L2_normalized,28,2.165046453475952
25,features.0,0,L2_normalized,29,2.376356601715088
25,features.0,0,cosine,0,0.07592907547950745
25,features.0,0,cosine,1,0.07457937300205231
25,features.0,0,cosine,2,0.07852233201265335
25,features.0,0,cosine,3,-0.0221044160425663
25,features.0,0,cosine,4,-0.0163109190762043
25,features.0,0,cosine,5,0.09560993313789368
25,features.0,0,cosine,6,0.04750353842973709
25,features.0,0,cosine,7,-0.018145080655813217
25,features.0,0,cosine,8,0.07243262231349945
25,features.0,0,cosine,9,-0.053567517548799515
25,features.0,0,cosine,10,-0.03638257831335068
25,features.0,0,cosine,11,-0.0031457114964723587
25,features.0,0,cosine,12,0.10281407088041306
25,features.0,0,cosine,13,-0.17230835556983948
25,features.0,0,cosine,14,0.006165146827697754
25,features.0,0,cosine,15,0.05290200561285019
25,features.0,0,cosine,16,-0.07436981052160263
25,features.0,0,cosine,17,0.00674864649772644
25,features.0,0,cosine,18,-0.08105926960706711
25,features.0,0,cosine,19,-0.13319873809814453
25,features.0,0,cosine,20,0.008449174463748932
25,features.0,0,cosine,21,0.1231650859117508
25,features.0,0,cosine,22,-0.0035797557793557644
25,features.0,0,cosine,23,-0.003645164892077446
25,features.0,0,cosine,24,-0.1353950798511505
25,features.0,0,cosine,25,-0.04711826518177986
25,features.0,0,cosine,26,0.04126078635454178
25,features.0,0,cosine,27,-0.27751877903938293
25,features.0,0,cosine,28,0.14342305064201355
25,features.0,0,cosine,29,-0.10919525474309921
25,features.1.0,1,L2,0,597069.625
25,features.1.0,1,L2,1,587641.625
25,features.1.0,1,L2,2,520402.3125
25,features.1.0,1,L2,3,559032.75
25,features.1.0,1,L2,4,545574.9375
25,features.1.0,1,L2,5,626447.25
25,features.1.0,1,L2,6,543846.625
25,features.1.0,1,L2,7,631792.375
25,features.1.0,1,L2,8,471379.375
25,features.1.0,1,L2,9,683113.875
25,features.1.0,1,L2,10,613275.0
25,features.1.0,1,L2,11,698562.3125
25,features.1.0,1,L2,12,471336.71875
25,features.1.0,1,L2,13,858796.8125
25,features.1.0,1,L2,14,570095.9375
25,features.1.0,1,L2,15,733601.375
25,features.1.0,1,L2,16,725772.5625
25,features.1.0,1,L2,17,607166.375
25,features.1.0,1,L2,18,559852.5
25,features.1.0,1,L2,19,660550.6875
25,features.1.0,1,L2,20,724913.1875
25,features.1.0,1,L2,21,529139.5
25,features.1.0,1,L2,22,769650.25
25,features.1.0,1,L2,23,653971.0
25,features.1.0,1,L2,24,754471.4375
25,features.1.0,1,L2,25,688174.0625
25,features.1.0,1,L2,26,463344.625
25,features.1.0,1,L2,27,542657.75
25,features.1.0,1,L2,28,454721.21875
25,features.1.0,1,L2,29,684658.375
25,features.1.0,1,L2_normalized,0,1.9989053010940552
25,features.1.0,1,L2_normalized,1,1.983790636062622
25,features.1.0,1,L2_normalized,2,1.9387547969818115
25,features.1.0,1,L2_normalized,3,2.154775857925415
25,features.1.0,1,L2_normalized,4,2.2042202949523926
25,features.1.0,1,L2_normalized,5,1.8751133680343628
25,features.1.0,1,L2_normalized,6,1.8786579370498657
25,features.1.0,1,L2_normalized,7,2.0491371154785156
25,features.1.0,1,L2_normalized,8,1.8766748905181885
25,features.1.0,1,L2_normalized,9,2.3483822345733643
25,features.1.0,1,L2_normalized,10,2.011495590209961
25,features.1.0,1,L2_normalized,11,2.1392719745635986
25,features.1.0,1,L2_normalized,12,1.864115834236145
25,features.1.0,1,L2_normalized,13,2.39581036567688
25,features.1.0,1,L2_normalized,14,1.9113270044326782
25,features.1.0,1,L2_normalized,15,1.9392225742340088
25,features.1.0,1,L2_normalized,16,2.135509729385376
25,features.1.0,1,L2_normalized,17,1.9597519636154175
25,features.1.0,1,L2_normalized,18,2.025347948074341
25,features.1.0,1,L2_normalized,19,2.2348506450653076
25,features.1.0,1,L2_normalized,20,2.061689853668213
25,features.1.0,1,L2_normalized,21,1.8919448852539062
25,features.1.0,1,L2_normalized,22,2.1234004497528076
25,features.1.0,1,L2_normalized,23,2.1397247314453125
25,features.1.0,1,L2_normalized,24,2.1517298221588135
25,features.1.0,1,L2_normalized,25,2.303126335144043
25,features.1.0,1,L2_normalized,26,1.714982271194458
25,features.1.0,1,L2_normalized,27,2.068624973297119
25,features.1.0,1,L2_normalized,28,1.8603113889694214
25,features.1.0,1,L2_normalized,29,2.0773093700408936
25,features.1.0,1,cosine,0,0.007988632656633854
25,features.1.0,1,cosine,1,0.022909242659807205
25,features.1.0,1,cosine,2,0.04048525542020798
25,features.1.0,1,cosine,3,-0.042245808988809586
25,features.1.0,1,cosine,4,-0.061679936945438385
25,features.1.0,1,cosine,5,0.07095319032669067
25,features.1.0,1,cosine,6,0.07497254014015198
25,features.1.0,1,cosine,7,-0.017998019233345985
25,features.1.0,1,cosine,8,0.07456730306148529
25,features.1.0,1,cosine,9,-0.10559797286987305
25,features.1.0,1,cosine,10,-0.0008014945778995752
25,features.1.0,1,cosine,11,-0.057603783905506134
25,features.1.0,1,cosine,12,0.06975097209215164
25,features.1.0,1,cosine,13,-0.09601887315511703
25,features.1.0,1,cosine,14,0.04519866779446602
25,features.1.0,1,cosine,15,0.03352129086852074
25,features.1.0,1,cosine,16,-0.06670038402080536
25,features.1.0,1,cosine,17,0.02981007657945156
25,features.1.0,1,cosine,18,-0.012079212814569473
25,features.1.0,1,cosine,19,-0.07812429964542389
25,features.1.0,1,cosine,20,-0.022894535213708878
25,features.1.0,1,cosine,21,0.06574920564889908
25,features.1.0,1,cosine,22,-0.014629263430833817
25,features.1.0,1,cosine,23,-0.0247584730386734
25,features.1.0,1,cosine,24,-0.0688958689570427
25,features.1.0,1,cosine,25,-0.07437904179096222
25,features.1.0,1,cosine,26,0.14423412084579468
25,features.1.0,1,cosine,27,-0.030442975461483
25,features.1.0,1,cosine,28,0.105513796210289
25,features.1.0,1,cosine,29,-0.012938367202877998
25,features.1.1,2,L2,0,602113.125
25,features.1.1,2,L2,1,649310.9375
25,features.1.1,2,L2,2,579891.75
25,features.1.1,2,L2,3,606504.875
25,features.1.1,2,L2,4,568909.9375
25,features.1.1,2,L2,5,639520.375
25,features.1.1,2,L2,6,573799.25
25,features.1.1,2,L2,7,610705.6875
25,features.1.1,2,L2,8,507514.0625
25,features.1.1,2,L2,9,676279.875
25,features.1.1,2,L2,10,654902.375
25,features.1.1,2,L2,11,702069.625
25,features.1.1,2,L2,12,464966.84375
25,features.1.1,2,L2,13,747060.375
25,features.1.1,2,L2,14,571639.9375
25,features.1.1,2,L2,15,755180.75
25,features.1.1,2,L2,16,663663.5
25,features.1.1,2,L2,17,641311.5
25,features.1.1,2,L2,18,591358.0
25,features.1.1,2,L2,19,651942.625
25,features.1.1,2,L2,20,739035.625
25,features.1.1,2,L2,21,557604.0
25,features.1.1,2,L2,22,777809.25
25,features.1.1,2,L2,23,720313.6875
25,features.1.1,2,L2,24,675380.875
25,features.1.1,2,L2,25,677478.6875
25,features.1.1,2,L2,26,444624.09375
25,features.1.1,2,L2,27,489153.90625
25,features.1.1,2,L2,28,511118.625
25,features.1.1,2,L2,29,590524.6875
25,features.1.1,2,L2_normalized,0,2.086409091949463
25,features.1.1,2,L2_normalized,1,2.018218517303467
25,features.1.1,2,L2_normalized,2,1.9597686529159546
25,features.1.1,2,L2_normalized,3,2.0713512897491455
25,features.1.1,2,L2_normalized,4,2.157592296600342
25,features.1.1,2,L2_normalized,5,1.9143654108047485
25,features.1.1,2,L2_normalized,6,1.883698582649231
25,features.1.1,2,L2_normalized,7,2.0049924850463867
25,features.1.1,2,L2_normalized,8,1.8804305791854858
25,features.1.1,2,L2_normalized,9,2.2254834175109863
25,features.1.1,2,L2_normalized,10,2.0491669178009033
25,features.1.1,2,L2_normalized,11,2.1026723384857178
25,features.1.1,2,L2_normalized,12,1.833801031112671
25,features.1.1,2,L2_normalized,13,2.221069574356079
25,features.1.1,2,L2_normalized,14,1.9251691102981567
25,features.1.1,2,L2_normalized,15,1.9471147060394287
25,features.1.1,2,L2_normalized,16,2.1037650108337402
25,features.1.1,2,L2_normalized,17,1.9843287467956543
25,features.1.1,2,L2_normalized,18,1.9481868743896484
25,features.1.1,2,L2_normalized,19,2.1298842430114746
25,features.1.1,2,L2_normalized,20,2.026141405105591
25,features.1.1,2,L2_normalized,21,1.9027947187423706
25,features.1.1,2,L2_normalized,22,2.0703651905059814
25,features.1.1,2,L2_normalized,23,2.0833818912506104
25,features.1.1,2,L2_normalized,24,2.082512617111206
25,features.1.1,2,L2_normalized,25,2.184758186340332
25,features.1.1,2,L2_normalized,26,1.7865097522735596
25,features.1.1,2,L2_normalized,27,1.9620963335037231
25,features.1.1,2,L2_normalized,28,1.9841163158416748
25,features.1.1,2,L2_normalized,29,1.9766035079956055
25,features.1.1,2,cosine,0,-0.008377062156796455
25,features.1.1,2,cosine,1,0.011269510723650455
25,features.1.1,2,cosine,2,0.02718878537416458
25,features.1.1,2,cosine,3,-0.010116510093212128
25,features.1.1,2,cosine,4,-0.029438938945531845
25,features.1.1,2,cosine,5,0.043199341744184494
25,features.1.1,2,cosine,6,0.06864050030708313
25,features.1.1,2,cosine,7,0.0021756463684141636
25,features.1.1,2,cosine,8,0.072058767080307
25,features.1.1,2,cosine,9,-0.04572668299078941
25,features.1.1,2,cosine,10,-0.023215685039758682
25,features.1.1,2,cosine,11,-0.027030862867832184
25,features.1.1,2,cosine,12,0.08484315872192383
25,features.1.1,2,cosine,13,-0.0597347617149353
25,features.1.1,2,cosine,14,0.037705205380916595
25,features.1.1,2,cosine,15,0.026781748980283737
25,features.1.1,2,cosine,16,-0.04363033175468445
25,features.1.1,2,cosine,17,0.0117241982370615
25,features.1.1,2,cosine,18,0.025974547490477562
25,features.1.1,2,cosine,19,-0.02819918468594551
25,features.1.1,2,cosine,20,-0.002017855178564787
25,features.1.1,2,cosine,21,0.059400882571935654
25,features.1.1,2,cosine,22,-0.003054784145206213
25,features.1.1,2,cosine,23,-0.013663645833730698
25,features.1.1,2,cosine,24,-0.040982313454151154
25,features.1.1,2,cosine,25,-0.0345802940428257
25,features.1.1,2,cosine,26,0.10682660341262817
25,features.1.1,2,cosine,27,0.020526472479104996
25,features.1.1,2,cosine,28,0.05476381257176399
25,features.1.1,2,cosine,29,0.01804596558213234
25,features.1.2,3,L2,0,608089.1875
25,features.1.2,3,L2,1,675087.5
25,features.1.2,3,L2,2,585876.9375
25,features.1.2,3,L2,3,623732.0625
25,features.1.2,3,L2,4,581129.8125
25,features.1.2,3,L2,5,668277.8125
25,features.1.2,3,L2,6,584088.4375
25,features.1.2,3,L2,7,618031.6875
25,features.1.2,3,L2,8,544506.0625
25,features.1.2,3,L2,9,656134.625
25,features.1.2,3,L2,10,701697.25
25,features.1.2,3,L2,11,707290.25
25,features.1.2,3,L2,12,505548.4375
25,features.1.2,3,L2,13,724378.625
25,features.1.2,3,L2,14,596320.3125
25,features.1.2,3,L2,15,741025.875
25,features.1.2,3,L2,16,639665.0
25,features.1.2,3,L2,17,659781.3125
25,features.1.2,3,L2,18,592185.5
25,features.1.2,3,L2,19,669110.4375
25,features.1.2,3,L2,20,730001.5625
25,features.1.2,3,L2,21,582516.8125
25,features.1.2,3,L2,22,755499.1875
25,features.1.2,3,L2,23,711604.8125
25,features.1.2,3,L2,24,666497.125
25,features.1.2,3,L2,25,674627.4375
25,features.1.2,3,L2,26,515421.28125
25,features.1.2,3,L2,27,518985.875
25,features.1.2,3,L2,28,552373.5625
25,features.1.2,3,L2,29,587818.25
25,features.1.2,3,L2_normalized,0,2.038815975189209
25,features.1.2,3,L2_normalized,1,2.032865285873413
25,features.1.2,3,L2_normalized,2,1.944944143295288
25,features.1.2,3,L2_normalized,3,2.065915584564209
25,features.1.2,3,L2_normalized,4,2.09659481048584
25,features.1.2,3,L2_normalized,5,1.9515365362167358
25,features.1.2,3,L2_normalized,6,1.914108395576477
25,features.1.2,3,L2_normalized,7,1.999226450920105
25,features.1.2,3,L2_normalized,8,1.9102771282196045
25,features.1.2,3,L2_normalized,9,2.138500690460205
25,features.1.2,3,L2_normalized,10,2.0925939083099365
25,features.1.2,3,L2_normalized,11,2.055549144744873
25,features.1.2,3,L2_normalized,12,1.8691641092300415
25,features.1.2,3,L2_normalized,13,2.155386447906494
25,features.1.2,3,L2_normalized,14,1.957177758216858
25,features.1.2,3,L2_normalized,15,1.9642902612686157
25,features.1.2,3,L2_normalized,16,2.0756564140319824
25,features.1.2,3,L2_normalized,17,1.9884485006332397
25,features.1.2,3,L2_normalized,18,1.9442570209503174
25,features.1.2,3,L2_normalized,19,2.0895040035247803
25,features.1.2,3,L2_normalized,20,2.0110909938812256
25,features.1.2,3,L2_normalized,21,1.9177075624465942
25,features.1.2,3,L2_normalized,22,2.0421864986419678
25,features.1.2,3,L2_normalized,23,2.0541956424713135
25,features.1.2,3,L2_normalized,24,2.057345390319824
25,features.1.2,3,L2_normalized,25,2.1380622386932373
25,features.1.2,3,L2_normalized,26,1.8754225969314575
25,features.1.2,3,L2_normalized,27,1.9831182956695557
25,features.1.2,3,L2_normalized,28,1.9416409730911255
25,features.1.2,3,L2_normalized,29,2.004337787628174
25,features.1.2,3,cosine,0,0.0021384726278483868
25,features.1.2,3,cosine,1,-0.003570839762687683
25,features.1.2,3,cosine,2,0.03142161667346954
25,features.1.2,3,cosine,3,-0.012945805676281452
25,features.1.2,3,cosine,4,-0.016053181141614914
25,features.1.2,3,cosine,5,0.024238942191004753
25,features.1.2,3,cosine,6,0.051094286143779755
25,features.1.2,3,cosine,7,0.0013812491670250893
25,features.1.2,3,cosine,8,0.05032440274953842
25,features.1.2,3,cosine,9,-0.03139369189739227
25,features.1.2,3,cosine,10,-0.04283034801483154
25,features.1.2,3,cosine,11,-0.020511873066425323
25,features.1.2,3,cosine,12,0.06619159132242203
25,features.1.2,3,cosine,13,-0.054947830736637115
25,features.1.2,3,cosine,14,0.021413274109363556
25,features.1.2,3,cosine,15,0.018187904730439186
